avg_Density_(g/mL),avg_Gordy_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_abs_valence,avg_metallic_valence,avg_valence_d,sum_Density_(g/mL),sum_heat_atomization(kJ/mol),sum_valence_d,range_Density_(g/mL),range_Nagle_electonegativity,range_heat_of_fusion_(kJ/mol)_,target
4.774375,5.075625,9.5,3.5,2.25,0.5,76.39,4301.0,8.0,7.04,1.48,24.21,1.53
4.180666667,5.4308,8.666666667,4.266666667,2.376,1.333333333,62.71,3844.0,20.0,5.45,1.44,18.15,2.13
1.52,6.502871429,10.0,3.571428571,1.142857143,0.0,10.64,1826.0,0.0,5.24,2.56,10.57,2.74
9.12075,6.9818155,5.0,2.0,3.22,5.0,18.2415,288.51,10.0,8.71,0.86,4.395,1.72
0.72,6.19,10.0,2.666666667,1.0,0.0,4.32,1711.0,0.0,2.25,2.79,104.78,6.28
2.791818182,6.899090909,6.818181818,3.545454545,1.474545455,3.181818182,30.71,3056.0,35.0,10.2,2.36,31.78,3.3
2.045,4.475,10.0,3.0,0.5,0.0,4.09,221.0,0.0,2.15,1.61,2.69,7.261666667
5.2303,4.6265,10.0,2.0,4.0,0.0,5.2303,379.25,0.0,2.99,0.06,13.61,0.67
4.525384615,5.005384615,6.923076923,2.461538462,2.972307692,3.076923077,29.415,1843.5,20.0,6.89,0.98,11.33,1.84
6.75625,5.3171125,5.0,2.0,3.22,5.0,13.5125,340.5,10.0,8.71,0.85,5.025,1.4
5.95,5.7709,5.0,2.0,3.22,5.0,11.9,655.0,10.0,11.9,1.53,3.782,1.4
3.005,5.21,10.0,3.0,2.488,0.0,30.05,2878.0,0.0,3.83,1.51,48.83,3.75
7.462,5.19636,0.0,3.2,2.488,10.0,37.31,1035.0,50.0,5.66,0.49,15.728,0.38
2.629,4.235,10.0,2.0,4.0,0.0,2.629,444.5,0.0,2.99,0.06,13.61,1.04
6.173478261,5.177843478,6.52173913,3.391304348,2.260869565,3.47826087,141.99,4787.0,80.0,8.89,1.47,8.97,0.53
6.381463415,4.888536585,5.12195122,2.317073171,3.141463415,4.87804878,26.164,1048.2,20.0,4.17,0.8,9.79,1.06
6.8025,5.33795,7.5,3.0,2.61,2.5,27.21,938.0,10.0,7.11,0.72,23.558,1.375
6.294523215,4.585866201,4.997503744,2.001997004,3.218392411,5.002496256,12.60793,548.615,10.02,0.79,0.52,14.28,0.72
2.241684211,6.822947368,8.736842105,2.884210526,1.529263158,1.263157895,212.96,26779.0,120.0,8.65,2.17,49.98,4.29
7.557,5.21472,0.6,3.6,2.4,9.4,37.785,1014.0,47.0,4.96,0.48,10.8,0.206
0.998571429,5.727142857,10.0,2.571428571,3.428571429,0.0,6.99,3248.0,0.0,2.33,1.25,50.19,5.1
5.366666667,4.976666667,6.666666667,2.333333333,2.48,3.333333333,32.2,1115.0,20.0,6.78,1.52,4.6,2.4
3.95,5.9971,9.5,2.0,3.0,0.5,7.9,871.0,1.0,7.9,2.02,9.69,1.54
5.1525,5.68,7.5,4.0,2.0,2.5,20.61,878.0,10.0,1.45,0.23,10.8,1.635
8.593333333,4.556666667,1.0,4.333333333,3.926666667,9.0,25.78,1167.0,27.0,5.71,0.53,4.13,0.3
5.71,5.197142857,6.428571429,3.857142857,2.825714286,3.571428571,39.97,1713.0,25.0,2.64,0.95,13.18,0.31
8.346666667,5.880266667,7.0,5.0,3.926666667,3.0,25.04,1195.0,9.0,19.58,0.73,18.94,0.7
6.351428571,5.660985714,8.571428571,2.571428571,2.76,1.428571429,44.46,1541.0,10.0,8.71,0.77,4.395,1.95
3.84,4.5297,7.5,1.5,1.5,2.5,15.36,444.0,10.0,7.88,1.04,9.21,0.625
3.655,5.42505,10.0,5.5,2.0,0.0,7.31,457.0,0.0,3.17,1.43,7.49,1.661666667
4.99409,4.59095,10.0,2.0,4.0,0.0,4.99409,385.175,0.0,2.99,0.06,13.61,1.126
3.583636364,5.126363636,9.545454545,2.772727273,2.483636364,0.454545455,78.84,5782.0,10.0,8.43,1.51,9.58,2.52
3.025714286,5.215714286,10.0,3.0,2.205714286,0.0,42.36,3524.0,0.0,3.83,1.51,6.03,2.55
8.38,6.234666667,8.333333333,4.333333333,3.26,1.666666667,25.14,1328.0,5.0,18.93,1.14,31.48,1.143333333
3.603333333,4.3,9.666666667,1.666666667,3.666666667,0.333333333,10.81,1327.0,1.0,3.82,0.83,44.35,0.19
7.3075,4.659,0.25,2.0,3.209,9.75,14.615,322.95,19.5,5.95,0.63,13.68,1.37
3.545714286,5.171428571,10.0,3.714285714,2.314285714,0.0,24.82,1936.0,0.0,4.93,1.46,6.58,2.45
6.861,5.36832,5.4,3.6,2.4,4.6,34.305,1086.0,23.0,4.96,0.48,10.8,0.24
4.972222222,5.224911111,9.888888889,2.888888889,2.271111111,0.111111111,44.75,2179.0,1.0,4.4,1.33,4.46,1.87
4.616153846,4.964492308,8.307692308,3.846153846,3.316923077,1.692307692,60.01,3873.0,22.0,5.83,1.39,10.33,1.44
3.893092784,6.935096907,5.979381443,3.567010309,1.221030928,4.020618557,377.63,22439.0,390.0,9.75,2.16,11.08,2.88
6.6125,4.698,4.5,2.0,3.22,5.5,13.225,521.4,11.0,2.92,0.66,24.44,0.69
1.05,5.988333333,8.916666667,2.958333333,0.7825,1.083333333,12.6,2624.5,13.0,7.86,2.68,17.27,3.25
4.09,5.6287,7.142857143,3.714285714,2.285714286,2.857142857,28.63,1792.0,20.0,4.9,1.36,18.15,1.12
2.3725,3.2175,7.5,1.5,1.5,2.5,9.49,570.0,10.0,5.83,1.04,17.54,1.05
2.975,6.32545,7.5,2.5,3.11,2.5,11.9,1601.0,10.0,11.9,1.53,3.782,3.58
1.278,6.431,8.9,3.2,1.0,1.1,12.78,2490.0,11.0,6.69,2.51,19.65,3.68
6.5248,4.69915,4.95,2.0,3.22,5.05,13.0496,544.6,10.1,1.58,0.59,24.44,0.17
4.922105263,5.897726316,9.631578947,2.736842105,2.315789474,0.368421053,93.52,6137.0,7.0,7.97,1.7,16.88,1.86
3.005945946,5.488378378,9.297297297,3.351351351,2.27027027,0.702702703,55.61,5551.0,13.0,5.57,1.45,7.23,1.71
3.30125,4.58,8.375,2.625,2.555,1.625,26.41,2140.0,13.0,7.43,1.66,19.18,1.85
3.476666667,4.62,6.666666667,1.666666667,1.666666667,3.333333333,10.43,420.0,10.0,4.82,1.09,17.78,0.62
5.2,5.729557143,5.714285714,2.571428571,2.76,4.285714286,36.4,1663.0,30.0,11.43,0.97,1.54,2.0
1.725882353,6.361176471,9.647058824,3.294117647,1.188235294,0.352941176,29.34,4736.0,6.0,7.0,2.78,15.23,3.25
4.3590625,4.926875,7.1875,2.46875,2.99875,2.8125,139.49,8538.0,90.0,8.97,1.66,10.64,2.6
3.978,5.37075,10.0,3.5,2.0,0.0,31.824,1762.6,0.0,3.93,1.52,6.03,2.1
2.913571429,5.096921429,9.285714286,2.571428571,2.174285714,0.714285714,40.79,3412.0,10.0,12.96,1.55,35.22,2.75
4.966666667,5.386666667,10.0,3.333333333,2.666666667,0.0,14.9,831.0,0.0,0.53,0.5,30.25,2.38125
3.617142857,5.248585714,10.0,3.571428571,2.411428571,0.0,25.32,1866.0,0.0,3.83,1.43,7.49,2.25
6.75,8.30845,5.0,2.0,2.22,5.0,13.5,310.0,10.0,13.5,2.08,2.075,2.347
5.948571429,4.988571429,6.285714286,3.428571429,2.951428571,3.714285714,41.64,1812.0,26.0,3.07,0.91,10.54,1.15
3.591428571,6.575828571,7.142857143,3.142857143,1.125714286,2.857142857,25.14,1833.0,20.0,11.4,1.86,49.98,3.99
0.936,6.862,10.0,2.8,1.2,0.0,4.68,1893.0,0.0,2.34,1.6,49.98,4.895
4.83125,4.88875,6.25,2.25,3.415,3.75,38.65,2300.0,30.0,6.89,1.03,35.22,2.1
4.652,6.65476,9.2,2.8,2.84,0.8,23.26,2396.0,4.0,16.6,2.57,31.38,1.9
5.497741935,5.037741935,9.247311828,2.634408602,2.769892473,0.752688172,25.5645,1191.75,3.5,4.17,0.8,7.46,1.81
4.600714286,4.8437,7.5,4.142857143,3.452857143,2.5,64.41,4399.0,35.0,9.83,1.2,15.18,1.01
4.39,4.4,5.0,3.0,2.0,5.0,8.78,361.0,10.0,3.7,1.02,9.19,3.75
2.476666667,6.693333333,8.333333333,4.333333333,1.926666667,1.666666667,7.43,779.0,5.0,7.43,2.26,11.83,1.3
5.82205,4.6703,9.95,2.0,3.22,0.05,11.6441,587.57,0.1,1.58,0.59,24.44,1.4
1.465,4.7525,10.0,2.75,1.75,0.0,11.72,1914.0,0.0,1.53,1.55,2.34,3.68
7.9723,5.245688,5.0,3.0,2.2668,5.0,15.9446,429.36,10.0,6.61,0.61,2.231,0.2
3.871428571,6.092414286,5.714285714,3.142857143,0.92,4.285714286,27.1,675.0,30.0,13.5,2.03,5.73,2.15
5.361666667,4.786666667,6.666666667,2.5,2.74,3.333333333,64.34,2814.0,40.0,7.43,1.48,10.86,1.04
6.945,4.795,0.0,2.5,2.72,10.0,13.89,445.0,20.0,4.03,0.76,5.23,3.0264
6.454214464,4.856184539,5.012468828,2.256857855,3.211970075,4.987531172,25.8814,1036.32,20.0,4.17,0.8,9.79,1.08
5.983,4.64025,8.25,2.0,3.22,1.75,11.966,574.0,3.5,0.96,0.55,22.11,0.68
6.4934,4.69865,5.05,2.0,3.22,4.95,12.9868,545.56,9.9,5.49,0.7,27.04,0.3
8.6564,5.084184,0.0,3.0,2.2824,10.0,17.3128,401.48,20.0,5.16,0.38,12.691,0.145
3.32,4.775,10.0,3.0,2.0,0.0,6.64,551.0,0.0,2.94,0.76,1.26,4.0
3.052,4.872,9.6,3.2,2.4,0.4,15.26,1610.0,2.0,4.44,1.43,15.18,0.9
6.290295567,4.593546798,4.975369458,2.019704433,3.204137931,5.024630542,12.7693,554.15,10.2,0.79,0.52,14.28,0.68
5.31701,4.63955,10.0,2.0,4.0,0.0,5.31701,377.075,0.0,2.99,0.06,13.61,0.65
5.145,4.87545,7.0,2.75,2.86,3.0,20.58,1210.0,12.0,9.83,1.26,13.73,1.0
2.845909091,5.256763636,9.545454545,3.0,2.181818182,0.454545455,31.305,3177.0,5.0,7.68,1.51,48.48,2.43
2.938571429,5.32,8.571428571,3.142857143,2.634285714,1.428571429,20.57,1858.0,10.0,6.83,1.04,5.53,3.76
2.023333333,6.657619048,8.571428571,3.142857143,1.11047619,1.428571429,42.49,4507.0,30.0,7.13,2.67,7.1,4.9
1.4975,6.616275,9.375,2.75,1.1525,0.625,23.96,5392.0,10.0,11.4,2.78,49.98,3.1
5.981666667,5.74615,8.166666667,2.333333333,2.406666667,1.833333333,35.89,1244.0,11.0,11.63,1.52,4.6,2.485
8.152,4.252,7.2,4.0,4.712,2.8,40.76,2417.0,14.0,7.08,0.46,12.94,0.43
7.435,5.24942,5.75,3.0,2.337,4.25,14.87,457.95,8.5,9.33,0.73,35.22,0.34
5.477142857,5.720271429,10.0,4.428571429,2.0,0.0,38.34,1390.0,0.0,2.18,1.25,2.52,1.3
2.396666667,6.67,8.333333333,4.333333333,1.926666667,1.666666667,7.19,895.0,5.0,7.19,2.33,16.68,0.23
6.9625,5.056345,5.0,2.0,3.22,5.0,13.925,333.9,10.0,8.71,0.86,4.395,0.35
6.597,5.20469,5.0,2.0,3.22,5.0,13.194,344.0,10.0,8.71,0.85,5.025,1.4
6.034,5.50168,9.6,2.8,2.4,0.4,30.17,1477.0,2.0,3.11,1.21,3.36,2.2
2.54,3.3175,7.5,1.5,1.5,2.5,10.16,566.0,10.0,5.72,1.05,17.68,1.0
4.171111111,5.177777778,2.222222222,4.0,0.444444444,7.777777778,37.54,1019.0,70.0,5.38,1.43,15.16,1.38
6.289710867,4.587686939,5.024925224,2.003988036,3.216789631,4.975074776,12.61716,549.41,9.98,1.9,0.75,14.28,0.698
8.75865,5.087944,0.0,3.0,2.2434,10.0,17.5173,396.18,20.0,5.16,0.38,12.691,0.255
3.972857143,4.997142857,5.714285714,3.142857143,0.92,4.285714286,27.81,722.0,30.0,7.12,1.73,5.63,3.35
4.984,5.37608,6.0,3.2,2.488,4.0,24.92,1335.0,20.0,9.33,0.79,5.31,0.975
6.205714286,4.895714286,5.714285714,2.142857143,3.617142857,4.285714286,43.44,1991.0,30.0,8.43,1.04,25.98,2.07225
6.5385,4.6996,4.9,2.0,3.22,5.1,13.077,540.28,10.2,2.92,0.66,24.44,0.73
6.104,4.932,4.0,2.8,2.576,6.0,30.52,1163.0,30.0,0.34,0.52,11.9,1.4
6.38776,5.6947442,9.782,3.71,2.3636,0.218,63.8776,2669.6,2.18,5.05,1.26,11.91,1.51
4.31,4.765,7.5,3.0,2.0,2.5,17.24,825.0,10.0,5.72,1.36,17.27,1.386666667
3.99,4.205,5.0,3.0,2.0,5.0,7.98,345.0,10.0,4.5,0.76,8.54,3.6
4.419,5.39724,6.9,2.8,2.532,3.1,44.19,2830.0,31.0,7.77,1.37,16.88,1.27
3.593333333,4.863333333,8.333333333,2.666666667,2.406666667,1.666666667,21.56,1360.0,10.0,7.68,1.54,25.98,2.93
5.248965517,4.745172414,5.517241379,2.206896552,3.067586207,4.482758621,152.22,7296.0,130.0,8.97,1.66,18.15,2.0
4.42256,5.5939616,9.866,3.598,2.4266,0.134,22.1128,1559.33,0.67,7.77,1.46,16.88,1.5
4.449259259,5.198888889,5.925925926,2.888888889,3.028148148,4.074074074,120.13,7930.0,110.0,6.89,0.98,11.33,0.8
6.6,5.646,4.0,1.6,3.332,6.0,33.0,1444.0,30.0,12.0,2.17,17.38,0.18
1.891666667,6.946683333,9.5,4.333333333,1.166666667,0.5,11.35,1688.0,3.0,6.11,2.56,20.68,3.35
4.586,5.38608,8.0,3.2,2.488,2.0,22.93,1410.0,10.0,9.33,0.73,35.22,2.4
7.722941176,6.620082353,5.882352941,2.470588235,2.534117647,4.117647059,131.29,2358.0,70.0,10.38,1.11,25.405,1.915
6.066666667,5.754483333,8.166666667,2.333333333,2.44,1.833333333,36.4,1240.0,11.0,11.63,1.52,4.6,1.94
4.84375,5.0387625,6.25,3.125,3.11,3.75,38.75,2272.0,30.0,6.89,1.43,11.33,1.85
4.097777778,4.513333333,7.555555556,2.222222222,2.764444444,2.444444444,36.88,2326.0,22.0,8.97,1.66,13.73,2.33
3.608695652,5.304347826,9.739130435,2.869565217,2.473043478,0.260869565,41.5,3696.5,3.0,4.08,1.45,35.22,2.54
6.0,5.581242857,10.0,3.571428571,2.285714286,0.0,42.0,1688.0,0.0,4.01,1.25,5.51,1.8
6.373,4.587,4.0,2.0,3.22,6.0,12.746,504.0,12.0,1.23,0.62,14.28,1.15
8.0646,5.249698,5.05,3.0,2.2278,4.95,16.1292,424.81,9.9,6.61,0.55,32.141,0.27
5.269393939,5.112424242,9.898989899,2.777777778,2.602020202,0.101010101,26.0835,1244.25,0.5,4.17,0.8,7.46,1.96
3.752857143,7.586428571,9.428571429,4.142857143,1.111428571,0.571428571,26.27,2118.0,4.0,19.3,2.49,35.18,4.23
2.46875,7.157083333,9.041666667,3.833333333,1.338333333,0.958333333,59.25,7964.0,23.0,10.2,3.19,31.78,3.7
4.134782609,5.040965217,7.173913043,3.130434783,2.086956522,2.826086957,190.2,10161.0,130.0,8.22,1.66,9.58,1.3
5.25,5.345,5.0,2.5,2.72,5.0,10.5,405.0,10.0,10.5,1.37,8.07,5.13
1.182307692,7.389230769,9.692307692,3.692307692,0.769230769,0.307692308,15.37,3654.0,4.0,6.11,2.51,20.68,2.7
0.994,7.97,9.6,4.0,0.9,0.4,9.94,1583.0,4.0,4.54,3.39,15.19,6.4
5.2175,5.423775,8.75,4.5,2.25,1.25,41.74,1793.0,10.0,2.52,1.25,2.52,1.07
1.158,6.766,8.0,3.6,0.2,2.0,5.79,944.0,10.0,4.93,2.78,7.6,3.8575
8.79955,5.089448,0.0,3.0,2.2278,10.0,17.5991,394.06,20.0,5.16,0.38,12.691,0.23
3.9,6.95352,6.0,3.6,1.2,4.0,19.5,1161.0,20.0,9.75,1.79,11.08,2.855
3.870111397,5.337825193,9.840616967,3.580976864,2.463136247,0.159383033,45.1642,3660.86,1.86,6.16,1.45,9.08,2.67
5.911111111,5.288988889,8.666666667,2.888888889,2.648888889,1.333333333,53.2,2463.0,12.0,4.17,1.26,7.59,1.05
4.824,4.672,4.0,2.8,2.4,6.0,24.12,1243.0,30.0,3.54,0.53,6.7,2.35
3.265,4.365,10.0,3.0,2.0,0.0,6.53,375.0,0.0,3.05,0.99,2.26,5.743333333
3.44125,4.5175,8.25,2.75,2.555,1.75,27.53,2360.0,14.0,8.1,1.65,24.68,2.82
6.69,5.367725,2.5,3.5,2.5,7.5,26.76,848.0,30.0,1.07,0.95,10.46,0.75
2.243333333,3.613333333,10.0,2.0,1.333333333,0.0,6.73,445.0,0.0,3.82,1.36,4.09,2.0
2.702142857,7.1326,7.142857143,3.571428571,1.0,2.857142857,37.83,3632.0,40.0,9.75,1.79,49.98,2.6
1.668333333,6.113333333,8.333333333,2.333333333,1.406666667,1.666666667,10.01,1612.0,10.0,7.13,2.68,49.98,3.1
3.097083333,5.0225,8.625,2.875,2.233333333,1.375,74.33,6429.0,33.0,6.45,1.65,5.31,2.46
7.61,4.96045,5.0,2.25,3.22,5.0,30.44,974.0,20.0,7.11,0.8,8.908,1.07
3.781176471,5.355152941,9.647058824,3.294117647,2.235294118,0.352941176,64.28,5205.0,6.0,15.74,1.65,29.88,2.21
2.455,5.24555,10.0,3.7,2.18,0.0,24.55,2620.0,0.0,6.55,1.54,7.97,2.54
6.268333333,4.873333333,6.666666667,2.333333333,3.48,3.333333333,37.61,1734.0,20.0,4.17,0.8,30.25,0.975
4.039090909,5.278218182,6.363636364,3.272727273,2.221818182,3.636363636,44.43,2817.0,40.0,10.86,1.55,18.15,1.6
3.32625,4.50375,8.375,2.625,2.555,1.625,26.61,2094.0,13.0,9.64,1.65,19.18,1.85
8.516,5.08518,0.5,3.0,2.298,9.5,17.032,411.1,19.0,6.08,0.32,32.141,0.35
7.47,5.23392,1.2,3.6,2.4,8.8,37.35,1023.0,44.0,4.96,0.48,10.8,0.26
6.024615385,5.003846154,8.769230769,3.846153846,3.196923077,1.230769231,78.32,4162.0,16.0,8.9,1.33,30.25,1.089
7.959,5.2547,5.0,3.0,2.22,5.0,15.918,428.2,10.0,9.33,0.73,4.97,0.272
5.611363636,5.003636364,8.181818182,2.454545455,2.725454545,1.818181818,123.45,4681.0,40.0,6.78,1.52,4.6,2.21
2.972857143,5.352857143,8.571428571,3.142857143,2.285714286,1.428571429,20.81,2131.0,10.0,4.62,1.51,48.48,2.34
4.52,5.92545,10.0,4.0,2.0,0.0,9.04,431.0,0.0,4.9,1.36,5.94,1.135
6.17,5.26,0.0,3.333333333,1.48,10.0,18.51,326.0,30.0,3.72,0.82,1.63,3.8
5.66,5.568,4.0,4.0,2.0,6.0,5.66,209.0,6.0,1.45,0.23,10.8,0.7
3.028,4.652,8.8,3.6,3.556,1.2,15.14,1678.0,6.0,6.04,0.82,13.14,0.32
1.752,6.565,8.5,3.5,0.978,1.5,17.52,2671.0,15.0,10.2,2.68,31.78,3.5
4.69,5.045,7.5,2.5,2.11,2.5,18.76,776.0,10.0,5.44,1.52,4.6,2.81
3.683030303,6.923806061,6.303030303,3.575757576,1.212121212,3.696969697,121.54,7934.0,122.0,9.75,2.39,15.23,3.09
5.38,5.163333333,6.666666667,2.666666667,3.26,3.333333333,16.14,936.0,10.0,9.93,0.88,15.88,0.75
5.3736,4.88455,5.0,2.0,3.22,5.0,10.7472,390.48,10.0,6.58,1.04,4.97,2.4
1.456666667,6.082222222,9.444444444,3.222222222,0.975555556,0.555555556,13.11,2060.0,5.0,10.2,3.28,31.78,4.77
3.43,5.9391,7.165,2.4175,2.1125,2.835,13.72,1150.03,11.34,10.5,2.68,15.23,2.7
2.57,3.7525,7.5,1.5,1.5,2.5,10.28,521.0,10.0,5.83,1.09,17.78,1.1
8.83,5.088628,0.0,2.98,2.24,10.0,17.66,392.44,20.0,5.66,0.49,13.348,0.57
7.96,4.81,4.333333333,4.666666667,3.593333333,5.666666667,23.88,1132.0,17.0,7.61,0.96,17.31,0.9
1.848,6.769,7.9,3.4,0.8,2.1,18.48,2397.0,21.0,6.24,2.79,17.27,3.6
6.754285714,5.678128571,5.714285714,2.571428571,2.76,4.285714286,47.28,1455.0,30.0,8.71,0.79,4.395,0.6
3.159142857,5.191714286,8.857142857,2.971428571,2.164571429,1.142857143,110.57,8433.0,40.0,5.24,1.51,6.03,2.56
1.5375,8.6975,9.75,4.0,0.75,0.25,6.15,660.0,1.0,6.15,3.19,5.94,6.6
5.296666667,4.866666667,6.666666667,2.333333333,3.593333333,3.333333333,15.89,972.0,10.0,10.18,0.88,16.94,1.39
3.5655,5.6525,8.25,2.8,2.166,1.75,71.31,6102.0,35.0,7.31,2.58,5.98,2.6
7.943,5.24769,5.25,3.0,2.259,4.75,15.886,432.05,9.5,6.61,0.55,32.141,0.28
4.104285714,5.094285714,8.571428571,2.571428571,2.76,1.428571429,28.73,1800.0,10.0,6.58,1.04,4.47,3.42
5.585,5.685,0.0,4.5,1.0,10.0,11.17,304.0,20.0,1.31,0.19,9.67,1.1
6.516666667,4.64,6.666666667,2.0,3.926666667,3.333333333,19.55,995.0,10.0,10.18,0.61,27.04,0.45
1.354,6.735,9.9,3.4,0.8,0.1,13.54,2435.0,1.0,4.79,2.67,13.88,5.5
2.095,7.196666667,8.333333333,3.333333333,1.24,1.666666667,12.57,1559.0,10.0,10.5,2.17,11.08,0.18
4.963333333,5.58,6.666666667,3.333333333,1.48,3.333333333,14.89,336.0,10.0,5.53,1.11,0.9,4.47
2.790740741,4.222592593,10.0,1.703703704,3.472592593,0.0,150.7,20096.0,0.0,4.03,1.08,48.46,1.14
2.3375,4.4975,10.0,1.25,3.25,0.0,9.35,2171.0,0.0,0.01,0.15,0.35,2.0
4.94,4.6175,6.5,2.0,3.22,3.5,9.88,567.0,7.0,5.49,0.7,27.04,1.58
4.0485,4.8415,10.0,3.0,2.0,0.0,16.194,875.4,0.0,5.19,1.37,25.1,1.645
1.75,8.7475,10.0,4.75,0.775,0.0,7.0,565.0,0.0,7.0,3.2,6.88,6.15
6.243495146,4.611165049,5.242718447,2.038834951,3.188737864,4.757281553,12.8616,562.1,9.8,1.9,0.75,14.28,0.63
3.695714286,5.153877551,9.795918367,2.755102041,2.628571429,0.204081633,18.109,1386.3,1.0,6.89,0.98,11.33,2.625
4.0715,4.574,8.5,2.0,3.22,1.5,8.143,588.1,3.0,5.49,0.7,4.93,2.2
8.97275,6.0429735,0.0,2.0,3.22,10.0,17.9455,276.87,20.0,7.26,0.63,15.195,0.35
4.1,6.19,7.5,2.25,2.22,2.5,16.4,1068.0,10.0,10.5,2.17,11.08,2.2
7.4475,5.489035,5.0,2.0,3.22,5.0,14.895,323.7,10.0,8.71,0.86,4.395,0.55
5.663333333,5.203333333,0.0,3.333333333,1.48,10.0,16.99,345.0,30.0,2.2,0.81,0.5,4.53
7.322,5.04469,0.0,2.0,3.22,10.0,14.644,314.0,20.0,7.26,0.62,15.195,1.43
3.602,5.178,10.0,2.8,2.576,0.0,18.01,1409.0,0.0,3.83,0.93,3.87,2.83
9.736666667,5.9845,8.0,4.333333333,3.593333333,2.0,29.21,1333.0,6.0,20.78,0.92,31.14,1.4
0.496666667,7.387777778,9.888888889,2.888888889,0.666666667,0.111111111,4.47,2577.0,1.0,4.47,2.51,11.18,4.83
7.56,4.81,1.666666667,4.333333333,3.26,8.333333333,22.68,1052.0,25.0,3.96,0.82,14.51,1.126666667
3.948181818,5.266363636,9.090909091,3.090909091,2.181818182,0.909090909,43.43,2452.0,10.0,5.49,1.52,6.37,2.06
5.329166667,5.190833333,8.166666667,2.833333333,2.406666667,1.833333333,63.95,3101.0,22.0,3.81,1.33,4.49,1.66
6.0265,4.679,8.5,2.0,3.22,1.5,12.053,575.1,3.0,1.58,0.59,24.44,1.0
7.5216,5.202368,0.0,3.6,2.4,10.0,37.608,1016.0,50.0,3.51,0.25,8.57,0.15
3.254285714,5.242857143,8.571428571,2.857142857,2.348571429,1.428571429,22.78,1815.0,10.0,5.44,1.7,35.22,2.25
5.19,4.6325,7.5,2.0,3.22,2.5,10.38,573.0,5.0,5.49,0.7,27.04,1.75
3.840769231,6.943384615,6.153846154,3.569230769,1.206769231,3.846153846,249.65,15172.0,250.0,9.75,2.06,11.08,2.99
4.766666667,5.200278788,6.363636364,3.0,2.464242424,3.636363636,157.3,7936.0,120.0,7.88,1.7,11.33,0.75
3.775,5.065,10.0,3.0,3.0,0.0,7.55,617.0,0.0,3.91,0.11,27.04,0.23
3.628571429,5.064761905,10.0,3.142857143,2.095238095,0.0,76.2,4705.0,0.0,3.79,1.48,36.28,2.0
6.605,5.72045,5.0,4.0,2.0,5.0,13.21,349.0,10.0,0.73,0.95,9.83,1.8
3.098333333,6.915066667,7.5,3.833333333,1.37,2.5,18.59,1589.0,15.0,11.4,2.33,16.68,2.25
5.24,4.695,6.0,3.5,3.805,4.0,20.96,1314.0,16.0,6.89,1.09,12.08,0.486666667
4.595021872,5.201269991,6.500437445,2.899387577,2.405004374,3.499562555,52.5211,2479.12,40.0,7.88,1.7,9.58,1.28
5.47,5.563333333,3.333333333,4.0,1.666666667,6.666666667,16.41,596.0,20.0,1.9,0.43,13.18,1.72
8.212,5.08016,1.0,3.0,2.376,9.0,16.424,429.2,18.0,6.08,0.32,32.141,0.4
6.11,4.8375,7.5,2.25,3.22,2.5,24.44,1078.0,10.0,4.17,0.8,7.46,1.613333333
3.2725,4.62375,7.5,2.5,2.305,2.5,26.18,1748.0,20.0,7.68,1.54,5.31,2.52
3.398,5.234,8.0,3.0,2.888,2.0,33.98,2980.0,20.0,7.14,0.98,12.39,2.2
4.2,3.878333333,8.166666667,3.1,4.652666667,1.833333333,126.0,11679.0,55.0,5.1,0.51,38.5,0.74
2.072142857,5.169642857,9.857142857,3.357142857,2.214285714,0.142857143,58.02,7807.0,4.0,3.68,1.65,14.79,1.61
1.444,6.924,9.9,3.4,0.8,0.1,14.44,2405.0,1.0,4.79,2.83,13.88,5.2
3.1,3.94,6.666666667,2.0,1.333333333,3.333333333,9.3,369.0,10.0,4.71,1.25,15.3,4.5
4.475555556,5.372322222,8.888888889,3.555555556,2.626666667,1.111111111,40.28,2541.0,10.0,6.89,1.46,11.33,1.35
3.697252336,6.373298318,9.127102804,3.009345794,2.725233645,0.872897196,19.7803,2609.34,4.67,16.6,2.45,31.38,2.31
5.135,4.93,7.5,2.25,3.22,2.5,20.54,1128.0,10.0,8.43,1.04,9.58,2.655
7.626666667,5.963466667,9.333333333,3.333333333,2.666666667,0.666666667,22.88,1073.0,2.0,8.51,1.11,17.37,2.2
3.102222222,4.315555556,10.0,2.444444444,1.777777778,0.0,27.92,1645.0,0.0,4.46,1.47,34.61,0.64
3.3725,5.915,7.25,2.25,2.11,2.75,13.49,1160.0,11.0,10.5,2.45,13.88,3.8
2.298688525,4.653606557,10.0,1.180327869,3.081967213,0.0,140.22,34830.0,0.0,0.6,1.23,96.05,2.7
8.093874189,5.250063505,4.987518722,3.001497753,2.220449326,5.012481278,16.21203,423.582,10.04,6.61,0.55,12.691,0.79
6.1175,4.81295,7.25,2.5,2.61,2.75,24.47,1014.0,11.0,8.91,1.14,9.958,0.79
4.404545455,4.788181818,9.090909091,2.727272727,2.403636364,0.909090909,48.45,2465.0,10.0,6.16,1.36,34.34,2.36
5.063333333,5.133333333,7.777777778,2.888888889,2.32,2.222222222,45.57,1981.0,20.0,3.81,1.33,4.49,2.12
5.177,6.75507,6.0,2.8,2.176,4.0,51.77,1356.0,40.0,13.5,1.36,5.6,2.65
